id_area_verde,nombre,categoria_fuente,subcategoria_fuente,tipo_analitico,usar_cobertura_verde,usar_oferta_recreativa,revision_manual,motivo_criterio,area_m2,area_ha
AV011287,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1811.87,0.1812
AV011288,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,20895.27,2.0895
AV011289,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,153.08,0.0153
AV011290,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,9916.89,0.9917
AV011291,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,33329.2,3.3329
AV011292,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,759.63,0.076
AV011293,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,748.15,0.0748
AV011294,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,181.99,0.0182
AV011295,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,256.0,0.0256
AV011296,CAMELLON RIO GUADALUPE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,71775.09,7.1775
AV011297,PARQUE JUSTICIA SOCIAL,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,51357.98,5.1358
AV011298,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,60624.97,6.0625
AV011299,DEPORTIVO GALEANA,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,4503.14,0.4503
AV011300,CAMELLON AV. DE LOS MISTERIOS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,53.66,0.0054
AV011301,CAMELLON AV. DE LOS MISTERIOS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2910.46,0.291
AV011302,,Áreas verdes urbanas fragmentadas,Jardineras públicas y privadas,cobertura_verde_fragmentada,True,False,False,Vegetación urbana fragmentada; puede ser pública o privada y no se asume uso recreativo,1370.25,0.137
AV011303,GLORIETA,Áreas verdes complementarias o ligadas a la red vial,"Veg. Arbórea, arbustiva y herbácea de glorietas",cobertura_verde_vial,True,False,False,Vegetación asociada a glorietas viales,632.4,0.0632
AV011304,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1605.19,0.1605
AV011305,,Áreas verdes urbanas fragmentadas,Jardineras públicas y privadas,cobertura_verde_fragmentada,True,False,False,Vegetación urbana fragmentada; puede ser pública o privada y no se asume uso recreativo,3828.48,0.3828
AV011306,CAMELLON AV. JOYAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,4658.48,0.4658
AV011307,CAMELLON AV. GRANATE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,815.44,0.0815
AV011308,CAMELLON AV. GRANATE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,779.03,0.0779
AV011309,PARQUE GPE. INSURGENTES,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,9190.14,0.919
AV011310,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,685.15,0.0685
AV011311,CAMELLON AV. OÑIQUINA,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,3404.78,0.3405
AV011312,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,525.25,0.0525
AV011313,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1555.62,0.1556
AV011314,PARQUE ARAGON INGUARAN,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,10091.86,1.0092
AV011315,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1849.47,0.1849
AV011316,DEPORTIVO,Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,13018.92,1.3019
AV011317,CAMELLON EJE 5 NTE. (AV. SAN JUAN DE ARAGON),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,16269.92,1.627
AV011318,CORREDOR ECOLOGICO (GRAN CANAL),"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,19459.17,1.9459
AV011319,JARDIN,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,2255.31,0.2255
AV011320,GLORIETA DE PALOMARES,Áreas verdes complementarias o ligadas a la red vial,"Veg. Arbórea, arbustiva y herbácea de glorietas",cobertura_verde_vial,True,False,False,Vegetación asociada a glorietas viales,594.88,0.0595
AV011321,,Plazas y jardines,Plazas,oferta_verde_recreativa,True,True,False,Espacio público con función recreativa,843.93,0.0844
AV011322,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1759.8,0.176
AV011323,PARQUE 15 DE AGOSTO,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,4072.55,0.4073
AV011324,,Áreas verdes urbanas fragmentadas,Jardineras públicas y privadas,cobertura_verde_fragmentada,True,False,False,Vegetación urbana fragmentada; puede ser pública o privada y no se asume uso recreativo,525.67,0.0526
AV011325,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,5422.69,0.5423
AV011326,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,6739.74,0.674
AV011327,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,4429.92,0.443
AV011328,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,4090.8,0.4091
AV011329,CORREDOR ECOLOGICO (GRAN CANAL),Áreas verdes complementarias o ligadas a la red vial,"Veg. Arbórea, arbustiva y herbácea de glorietas",cobertura_verde_vial,True,False,False,Vegetación asociada a glorietas viales,5585.48,0.5585
AV011330,CORREDOR ECOLOGICO (GRAN CANAL),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,3063.66,0.3064
AV011331,CORREDOR ECOLOGICO (GRAN CANAL),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,424.19,0.0424
AV011332,CORREDOR ECOLOGICO (GRAN CANAL),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,14219.45,1.4219
AV011333,CORREDOR ECOLOGICO (GRAN CANAL),"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,2630.6,0.2631
AV011334,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1354.64,0.1355
AV011335,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,11225.22,1.1225
AV011336,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,18541.62,1.8542
AV011337,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,12575.65,1.2576
AV011338,CORREDOR ECOLOGICO (GRAN CANAL),"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,26039.49,2.6039
AV011339,,Áreas verdes complementarias o ligadas a la red vial,"Veg. Arbórea, arbustiva y herbácea de glorietas",cobertura_verde_vial,True,False,False,Vegetación asociada a glorietas viales,161.64,0.0162
AV011340,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,189.13,0.0189
AV011341,CAMELLON PERIFERICO OTE. (AV. RIO DE LOS REMEDIOS),Áreas verdes urbanas fragmentadas,Canales,revisar,False,False,True,No se asume que la superficie del canal constituye cobertura verde utilizable,12446.69,1.2447
AV011342,CORREDOR ECOLOGICO (GRAN CANAL),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,137.83,0.0138
AV011343,CORREDOR ECOLOGICO (GRAN CANAL),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,3831.51,0.3832
AV011344,CAMELLON VILLA DE AYALA,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,2635.26,0.2635
AV011345,CAMELLON VILLA DE AYALA,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,8363.92,0.8364
AV011346,PARQUE GASA SUR (METRO OCEANIA),"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,5633.96,0.5634
AV011347,"CAMELLON 1A. CDA. AV. 571, 575 Y 581",Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,84420.84,8.4421
AV011348,CAMELLON 602 VIA TAPO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,7725.4,0.7725
AV011349,CAMELLON 602 VIA TAPO,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,2302.87,0.2303
AV011350,CAMELLON 602 VIA TAPO,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,4060.23,0.406
AV011351,CAMELLON 602 VIA TAPO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,5827.67,0.5828
AV011352,CAMELLON 602 VIA TAPO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,6992.06,0.6992
AV011353,PARQUE,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,5006.69,0.5007
